row_index,source,year,dat_score,between_unit_posaware,uniqueness_human_agnostic,in_reference_pool
7034,olson_pnas2021,2022,88.528778,86.813898,86.518016,0
7035,olson_pnas2021,2022,67.513390,75.455514,75.700178,0
7036,olson_pnas2021,2022,79.434380,80.734466,,1
7037,olson_pnas2021,2022,80.724976,80.889243,,1
7038,olson_pnas2021,2022,77.513763,77.122974,,1
7039,olson_pnas2021,2022,76.465797,79.504629,79.372327,0
7040,olson_pnas2021,2022,81.249741,81.488528,81.978564,0
7041,olson_pnas2021,2022,77.611557,80.321778,79.753622,0
7042,olson_pnas2021,2022,71.280045,79.195607,,1
7043,olson_pnas2021,2022,79.598083,81.659593,,1
7044,olson_pnas2021,2022,69.901093,79.202507,80.379854,0
7045,olson_pnas2021,2022,79.155281,80.089919,,1
7046,olson_pnas2021,2022,78.430733,78.829656,,1
7047,olson_pnas2021,2022,81.724846,80.064394,80.288965,0
7048,olson_pnas2021,2022,89.912308,85.961411,87.332203,0
7049,olson_pnas2021,2022,76.800674,79.900403,79.614496,0
7050,olson_pnas2021,2022,84.291771,81.983160,,1
7051,olson_pnas2021,2022,79.560455,79.682644,,1
7052,olson_pnas2021,2022,80.212891,81.502255,,1
7053,olson_pnas2021,2022,72.958603,80.557908,80.127290,0
7054,olson_pnas2021,2022,85.017204,87.182675,86.869695,0
7055,olson_pnas2021,2022,75.103920,77.122838,78.533127,0
7056,olson_pnas2021,2022,79.230240,79.887245,79.767526,0
7057,olson_pnas2021,2022,87.664261,,,0
7058,olson_pnas2021,2022,85.581932,82.085358,,1
7059,olson_pnas2021,2022,81.766685,84.595912,,1
7060,olson_pnas2021,2022,75.838791,79.239538,,1
7061,olson_pnas2021,2022,90.898621,85.501091,,1
7062,olson_pnas2021,2022,78.562042,78.944806,,1
7063,olson_pnas2021,2022,74.033173,80.674614,,1
7064,olson_pnas2021,2022,82.643974,80.829064,,1
7065,olson_pnas2021,2022,72.961060,78.086786,79.187453,0
7066,olson_pnas2021,2022,78.595665,78.451844,,1
7067,olson_pnas2021,2022,84.120834,80.899412,81.398990,0
7068,olson_pnas2021,2022,83.198647,80.735700,81.450409,0
7069,olson_pnas2021,2022,71.240700,78.274203,,1
7070,olson_pnas2021,2022,82.536369,82.044892,82.249778,0
7071,olson_pnas2021,2022,76.781395,78.257826,78.502959,0
7072,olson_pnas2021,2022,75.652763,79.688954,79.421383,0
7073,olson_pnas2021,2022,84.235695,81.971182,,1
7074,olson_pnas2021,2022,80.676651,79.625231,,1
7075,olson_pnas2021,2022,76.557991,78.879380,,1
7076,olson_pnas2021,2022,82.043442,81.085391,,1
7077,olson_pnas2021,2022,76.666397,78.817720,,1
7078,olson_pnas2021,2022,82.092697,82.195318,,1
7079,olson_pnas2021,2022,66.829170,80.254463,80.000031,0
7080,olson_pnas2021,2022,87.427940,81.756465,82.340122,0
7081,olson_pnas2021,2022,75.993034,76.196331,77.255751,0
7082,olson_pnas2021,2022,74.089874,77.474104,,1
7083,olson_pnas2021,2022,75.801804,76.369691,,1
7084,olson_pnas2021,2022,63.818687,76.709857,77.622141,0
7085,olson_pnas2021,2022,89.710876,85.761750,86.477269,0
7086,olson_pnas2021,2022,71.503601,75.897602,,1
7087,olson_pnas2021,2022,87.192207,83.264704,83.328161,0
7088,olson_pnas2021,2022,93.024033,85.442943,86.419616,0
7089,olson_pnas2021,2022,82.812355,80.405115,80.752174,0
7090,olson_pnas2021,2022,78.364548,79.620178,79.466993,0
7091,olson_pnas2021,2022,65.126083,77.618875,,1
7092,olson_pnas2021,2022,78.611610,78.897767,79.345290,0
7093,olson_pnas2021,2022,78.312180,78.545143,,1
7094,olson_pnas2021,2022,84.664116,87.103075,87.378852,0
7095,olson_pnas2021,2022,82.261307,81.039276,,1
7096,olson_pnas2021,2022,72.013947,78.287521,,1
7097,olson_pnas2021,2022,82.040512,81.033522,,1
7098,olson_pnas2021,2022,83.116432,79.588587,,1
7099,olson_pnas2021,2022,71.790108,76.483778,77.353051,0
7100,olson_pnas2021,2022,80.901245,,,0
7101,olson_pnas2021,2022,78.228516,78.538353,,1
7102,olson_pnas2021,2022,83.214661,82.611189,82.527598,0
7103,olson_pnas2021,2022,87.909790,83.181165,,1
7104,olson_pnas2021,2022,77.394196,78.061867,78.427016,0
7105,olson_pnas2021,2022,73.272758,79.595869,81.826361,0
7106,olson_pnas2021,2022,61.342663,74.516024,76.488411,0
7107,olson_pnas2021,2022,78.008682,79.393066,,1
7108,olson_pnas2021,2022,84.002441,84.688253,83.787148,0
7109,olson_pnas2021,2022,90.094139,81.052677,,1
7110,olson_pnas2021,2022,82.911682,80.702810,,1
7111,olson_pnas2021,2022,77.135834,78.631154,78.257283,0
7112,olson_pnas2021,2022,72.683525,78.199845,77.639070,0
7113,olson_pnas2021,2022,87.035927,83.577629,,1
7114,olson_pnas2021,2022,84.378395,,,0
7115,olson_pnas2021,2022,86.503632,86.608042,87.023937,0
7116,olson_pnas2021,2022,85.841026,86.143679,,1
7117,olson_pnas2021,2022,79.376251,79.589221,79.872983,0
7118,olson_pnas2021,2022,83.050713,81.656104,,1
7119,olson_pnas2021,2022,78.389999,79.849570,80.165517,0
7120,olson_pnas2021,2022,79.978416,79.249368,79.933941,0
7121,olson_pnas2021,2022,73.954498,77.060957,76.558298,0
7122,olson_pnas2021,2022,71.384682,77.753203,,1
7123,olson_pnas2021,2022,71.955002,76.524063,76.653483,0
7124,olson_pnas2021,2022,86.945984,81.796949,83.286428,0
7125,olson_pnas2021,2022,87.709091,86.324961,85.688870,0
7126,olson_pnas2021,2022,84.411987,81.101790,80.958742,0
7127,olson_pnas2021,2022,72.635490,77.042938,,1
7128,olson_pnas2021,2022,72.404198,78.925321,,1
7129,olson_pnas2021,2022,77.660545,78.055761,,1
7130,olson_pnas2021,2022,82.619057,81.140128,81.966349,0
7131,olson_pnas2021,2022,77.210571,78.727986,80.675187,0
7132,olson_pnas2021,2022,81.433395,82.656960,,1
7133,olson_pnas2021,2022,88.155907,82.033747,,1
7134,olson_pnas2021,2022,82.115105,79.784954,80.407243,0
7135,olson_pnas2021,2022,86.728874,83.563741,84.088814,0
7136,olson_pnas2021,2022,90.771912,92.205880,,1
7137,olson_pnas2021,2022,71.264961,77.499371,,1
7138,olson_pnas2021,2022,74.307510,76.597705,77.346000,0
7139,olson_pnas2021,2022,78.044769,78.133233,78.017260,0
7140,olson_pnas2021,2022,75.929863,79.032096,,1
7141,olson_pnas2021,2022,73.691887,78.785473,,1
7142,olson_pnas2021,2022,80.471130,80.292762,,1
7143,olson_pnas2021,2022,88.255089,85.075123,,1
7144,olson_pnas2021,2022,77.898911,79.844804,79.613561,0
7145,olson_pnas2021,2022,79.058388,80.333272,,1
7146,olson_pnas2021,2022,78.970161,82.524215,83.188097,0
7147,olson_pnas2021,2022,79.466202,81.308455,81.206548,0
7148,olson_pnas2021,2022,77.370102,79.387051,79.863675,0
7149,olson_pnas2021,2022,64.688148,75.039246,75.943994,0
7150,olson_pnas2021,2022,75.237488,78.458575,79.260821,0
7151,olson_pnas2021,2022,74.354294,76.431759,,1
7152,olson_pnas2021,2022,72.604355,77.751225,,1
7153,olson_pnas2021,2022,71.563812,74.878814,,1
7154,olson_pnas2021,2022,81.706589,80.740468,80.460335,0
7155,olson_pnas2021,2022,91.134361,84.717718,,1
7156,olson_pnas2021,2022,74.953545,75.869543,76.723816,0
7157,olson_pnas2021,2022,85.246986,83.334448,83.293235,0
7158,olson_pnas2021,2022,75.032356,77.661453,77.654889,0
7159,olson_pnas2021,2022,80.879974,82.000473,82.061694,0
7160,olson_pnas2021,2022,89.091614,83.664741,,1
7161,olson_pnas2021,2022,73.384483,77.759582,,1
7162,olson_pnas2021,2022,84.891304,83.098495,,1
7163,olson_pnas2021,2022,81.428871,81.886867,81.291545,0
7164,olson_pnas2021,2022,75.684830,77.822281,,1
7165,olson_pnas2021,2022,72.321716,76.838206,77.165961,0
7166,olson_pnas2021,2022,71.237038,76.455739,77.215762,0
7167,olson_pnas2021,2022,73.143135,76.420777,,1
7168,olson_pnas2021,2022,82.010689,78.447486,,1
7169,olson_pnas2021,2022,79.738739,79.244347,78.870372,0
7170,olson_pnas2021,2022,81.361473,81.602534,,1
7171,olson_pnas2021,2022,77.556816,80.565226,,1
7172,olson_pnas2021,2022,83.290878,80.679303,,1
7173,olson_pnas2021,2022,77.191780,80.039306,,1
7174,olson_pnas2021,2022,72.516617,77.756165,,1
7175,olson_pnas2021,2022,74.311371,77.394434,,1
7176,olson_pnas2021,2022,83.392479,80.447949,,1
7177,olson_pnas2021,2022,76.625732,80.142471,79.181244,0
7178,olson_pnas2021,2022,79.431328,78.028084,,1
7179,olson_pnas2021,2022,75.487190,80.071024,,1
7180,olson_pnas2021,2022,50.266098,73.795147,74.475540,0
7181,olson_pnas2021,2022,71.795395,77.533888,,1
7182,olson_pnas2021,2022,76.000542,80.308456,80.341636,0
7183,olson_pnas2021,2022,86.334091,80.982414,,1
7184,olson_pnas2021,2022,76.671410,76.491903,77.198666,0
7185,olson_pnas2021,2022,90.103165,88.520949,,1
7186,olson_pnas2021,2022,76.124222,78.468572,79.123072,0
7187,olson_pnas2021,2022,78.620094,78.184199,79.172928,0
7188,olson_pnas2021,2022,67.183922,74.658155,,1
7189,olson_pnas2021,2022,57.873009,77.920219,,1
7190,olson_pnas2021,2022,80.577438,80.123840,,1
7191,olson_pnas2021,2022,91.457626,84.229868,,1
7192,olson_pnas2021,2022,80.619194,81.405179,,1
7193,olson_pnas2021,2022,82.424507,80.136298,,1
7194,olson_pnas2021,2022,81.734413,87.182994,88.601941,0
7195,olson_pnas2021,2022,74.275536,78.681021,,1
7196,olson_pnas2021,2022,78.166458,78.725027,,1
7197,olson_pnas2021,2022,84.558678,81.324670,82.114191,0
7198,olson_pnas2021,2022,79.016579,79.446279,79.154243,0
7199,olson_pnas2021,2022,78.772560,77.934330,,1
7200,olson_pnas2021,2022,80.868912,80.746674,81.097847,0
7201,olson_pnas2021,2022,74.879143,78.005063,77.929040,0
7202,olson_pnas2021,2022,85.262802,82.742270,,1
7203,olson_pnas2021,2022,88.161903,87.139845,,1
7204,olson_pnas2021,2022,79.411575,79.850610,79.407411,0
7205,olson_pnas2021,2022,84.505775,77.838096,,1
7206,olson_pnas2021,2022,90.743019,83.792893,,1
7207,olson_pnas2021,2022,72.965607,75.247811,77.695025,0
7208,olson_pnas2021,2022,66.551735,75.531838,,1
7209,olson_pnas2021,2022,68.205139,75.218547,,1
7210,olson_pnas2021,2022,81.844505,81.347377,80.667672,0
7211,olson_pnas2021,2022,79.055229,79.582907,79.926429,0
7212,olson_pnas2021,2022,80.575020,80.330836,80.134358,0
7213,olson_pnas2021,2022,71.003578,77.145912,76.649811,0
7214,olson_pnas2021,2022,83.947327,78.678839,80.720742,0
7215,olson_pnas2021,2022,84.272850,80.628714,,1
7216,olson_pnas2021,2022,76.269012,77.214094,,1
7217,olson_pnas2021,2022,82.653030,80.778525,80.504365,0
7218,olson_pnas2021,2022,74.910866,77.487753,78.504366,0
7219,olson_pnas2021,2022,79.661133,79.805564,79.880653,0
7220,olson_pnas2021,2022,77.546341,80.381385,79.419736,0
7221,olson_pnas2021,2022,75.975540,77.675362,,1
7222,olson_pnas2021,2022,83.178535,81.427174,,1
7223,olson_pnas2021,2022,81.645935,79.430395,,1
7224,olson_pnas2021,2022,85.733620,82.229794,82.347998,0
7225,olson_pnas2021,2022,67.473831,75.403370,76.031610,0
7226,olson_pnas2021,2022,91.990196,83.245205,,1
7227,olson_pnas2021,2022,85.044716,82.203147,,1
7228,olson_pnas2021,2022,69.499191,77.134288,,1
7229,olson_pnas2021,2022,87.776566,85.687179,85.789178,0
7230,olson_pnas2021,2022,83.824127,84.934576,85.003422,0
7231,olson_pnas2021,2022,77.598259,76.743616,,1
7232,olson_pnas2021,2022,77.485123,77.452167,78.656575,0
7233,olson_pnas2021,2022,64.041283,77.270959,,1
7234,olson_pnas2021,2022,88.924683,80.469720,,1
7235,olson_pnas2021,2022,72.598244,76.424039,78.034977,0
7236,olson_pnas2021,2022,76.630737,80.014267,79.510624,0
7237,olson_pnas2021,2022,66.703987,78.155999,78.036738,0
7238,olson_pnas2021,2022,81.778214,80.233939,,1
7239,olson_pnas2021,2022,74.598091,77.498205,,1
7240,olson_pnas2021,2022,74.696350,78.129216,78.051118,0
7241,olson_pnas2021,2022,79.631439,79.237155,79.465576,0
7242,olson_pnas2021,2022,76.675621,79.680420,79.848595,0
7243,olson_pnas2021,2022,83.722832,79.449949,80.719145,0
7244,olson_pnas2021,2022,78.856812,80.614022,81.044632,0
7245,olson_pnas2021,2022,71.764328,77.400915,,1
7246,olson_pnas2021,2022,87.088173,82.463115,,1
7247,olson_pnas2021,2022,83.211586,82.380340,,1
7248,olson_pnas2021,2022,68.140800,76.270093,77.454111,0
7249,olson_pnas2021,2022,71.153763,78.028372,80.738746,0
7250,olson_pnas2021,2022,83.927048,81.639110,82.266077,0
7251,olson_pnas2021,2022,82.113983,81.389741,81.070922,0
7252,olson_pnas2021,2022,82.530739,78.976330,78.724628,0
7253,olson_pnas2021,2022,78.258789,79.576555,,1
7254,olson_pnas2021,2022,83.877304,81.986027,,1
7255,olson_pnas2021,2022,78.139999,78.788578,78.558378,0
7256,olson_pnas2021,2022,80.894646,79.545414,,1
7257,olson_pnas2021,2022,78.055862,79.230797,80.100427,0
7258,olson_pnas2021,2022,78.663948,82.597276,,1
7259,olson_pnas2021,2022,90.612236,85.191333,,1
7260,olson_pnas2021,2022,86.932198,82.240087,82.859746,0
7261,olson_pnas2021,2022,80.232658,78.665110,,1
7262,olson_pnas2021,2022,78.085167,78.156576,78.512640,0
7263,olson_pnas2021,2022,76.227501,79.052691,,1
7264,olson_pnas2021,2022,84.148254,81.867651,,1
7265,olson_pnas2021,2022,65.895416,74.571837,,1
7266,olson_pnas2021,2022,72.162064,76.692616,78.127624,0
7267,olson_pnas2021,2022,75.697533,78.066064,78.871529,0
7268,olson_pnas2021,2022,73.218063,75.342690,76.304100,0
7269,olson_pnas2021,2022,86.665085,85.728483,85.719513,0
7270,olson_pnas2021,2022,73.259628,77.576509,77.671489,0
7271,olson_pnas2021,2022,77.229416,79.894976,79.960998,0
7272,olson_pnas2021,2022,78.778824,80.487815,,1
7273,olson_pnas2021,2022,81.727501,82.449433,83.718784,0
7274,olson_pnas2021,2022,80.220917,81.755769,,1
7275,olson_pnas2021,2022,85.480568,82.917806,82.715517,0
7276,olson_pnas2021,2022,72.879028,76.005770,77.090744,0
7277,olson_pnas2021,2022,80.064217,83.831681,84.436887,0
7278,olson_pnas2021,2022,67.239777,78.243823,,1
7279,olson_pnas2021,2022,86.967590,81.563370,81.759547,0
7280,olson_pnas2021,2022,82.748688,80.868274,81.412183,0
7281,olson_pnas2021,2022,71.775208,77.733723,,1
7282,olson_pnas2021,2022,75.000641,80.427135,,1
7283,olson_pnas2021,2022,73.156700,81.138442,81.225647,0
7284,olson_pnas2021,2022,84.411079,80.617781,,1
7285,olson_pnas2021,2022,79.429626,77.798729,,1
7286,olson_pnas2021,2022,64.002892,75.593496,77.418385,0
7287,olson_pnas2021,2022,81.704613,80.042989,80.068479,0
7288,olson_pnas2021,2022,73.511330,77.418659,78.822759,0
7289,olson_pnas2021,2022,78.125778,80.221244,,1
7290,olson_pnas2021,2022,74.004601,76.248393,77.481976,0
7291,olson_pnas2021,2022,69.445694,77.007314,,1
7292,olson_pnas2021,2022,81.187737,85.262739,86.011865,0
7293,olson_pnas2021,2022,84.525421,81.247403,,1
7294,olson_pnas2021,2022,90.539650,82.299774,83.761886,0
7295,olson_pnas2021,2022,90.830139,89.088596,,1
7296,olson_pnas2021,2022,70.873184,75.625409,76.183201,0
7297,olson_pnas2021,2022,88.561478,89.001480,,1
7298,olson_pnas2021,2022,75.505470,76.085507,,1
7299,olson_pnas2021,2022,86.115837,83.186758,,1
7300,olson_pnas2021,2022,79.694450,79.016168,,1
7301,olson_pnas2021,2022,75.493134,77.457952,,1
7302,olson_pnas2021,2022,84.478394,79.657738,,1
7303,olson_pnas2021,2022,76.865837,76.336219,,1
7304,olson_pnas2021,2022,73.256126,77.215106,77.623487,0
7305,olson_pnas2021,2022,80.905060,81.268993,,1
7306,olson_pnas2021,2022,67.269173,75.620108,76.643030,0
7307,olson_pnas2021,2022,84.460815,86.962192,,1
7308,olson_pnas2021,2022,86.489799,79.093603,,1
7309,olson_pnas2021,2022,86.109856,83.320783,,1
7310,olson_pnas2021,2022,76.873138,77.614599,,1
7311,olson_pnas2021,2022,76.981972,78.596444,78.387987,0
7312,olson_pnas2021,2022,83.564034,82.207101,82.102588,0
7313,olson_pnas2021,2022,85.516914,82.983665,,1
7314,olson_pnas2021,2022,71.686020,76.050167,76.708088,0
7315,olson_pnas2021,2022,92.864418,91.489569,91.195649,0
7316,olson_pnas2021,2022,85.307083,82.987155,84.427119,0
7317,olson_pnas2021,2022,75.244057,76.474618,77.516826,0
7318,olson_pnas2021,2022,76.808533,78.599016,78.363121,0
7319,olson_pnas2021,2022,74.945221,77.846922,77.387253,0
7320,olson_pnas2021,2022,82.376259,81.250997,,1
7321,olson_pnas2021,2022,78.697670,80.010073,80.015801,0
7322,olson_pnas2021,2022,86.191208,83.225960,,1
7323,olson_pnas2021,2022,82.878510,83.295855,83.550912,0
7324,olson_pnas2021,2022,73.991081,79.433211,,1
7325,olson_pnas2021,2022,71.568306,76.927322,77.440905,0
7326,olson_pnas2021,2022,82.422737,80.784154,,1
7327,olson_pnas2021,2022,88.081917,85.096721,85.416633,0
7328,olson_pnas2021,2022,80.041206,78.539155,,1
7329,olson_pnas2021,2022,82.174202,79.981582,80.720879,0
7330,olson_pnas2021,2022,72.418144,75.853749,,1
7331,olson_pnas2021,2022,64.830963,75.066694,75.169128,0
7332,olson_pnas2021,2022,72.356537,76.882075,77.212243,0
7333,olson_pnas2021,2022,88.996300,84.029112,,1
7334,olson_pnas2021,2022,69.778221,80.391108,82.113151,0
7335,olson_pnas2021,2022,70.943703,75.059287,75.776819,0
7336,olson_pnas2021,2022,66.479080,82.131217,,1
7337,olson_pnas2021,2022,73.510925,80.637006,80.513194,0
7338,olson_pnas2021,2022,75.623619,77.339173,,1
7339,olson_pnas2021,2022,70.670494,79.980648,79.949135,0
7340,olson_pnas2021,2022,76.950974,79.771137,81.394523,0
7341,olson_pnas2021,2022,81.280853,82.437464,82.408126,0
7342,olson_pnas2021,2022,82.312347,79.141023,80.669272,0
7343,olson_pnas2021,2022,64.389488,83.375708,,1
7344,olson_pnas2021,2022,79.119110,80.403718,82.745046,0
7345,olson_pnas2021,2022,80.505844,80.033678,79.791780,0
7346,olson_pnas2021,2022,75.245079,77.803433,77.692212,0
7347,olson_pnas2021,2022,77.377335,77.695006,78.374175,0
7348,olson_pnas2021,2022,77.216393,81.479408,,1
7349,olson_pnas2021,2022,86.106995,84.414089,,1
7350,olson_pnas2021,2022,75.075981,78.063530,,1
7351,olson_pnas2021,2022,87.464569,,,0
7352,olson_pnas2021,2022,83.167770,82.097313,,1
7353,olson_pnas2021,2022,82.912392,80.111304,80.128154,0
7354,olson_pnas2021,2022,75.573265,76.879057,,1
7355,olson_pnas2021,2022,82.488998,79.796350,80.476489,0
7356,olson_pnas2021,2022,85.103226,80.851330,,1
7357,olson_pnas2021,2022,67.480209,76.656707,,1
7358,olson_pnas2021,2022,77.332619,78.449621,78.495843,0
7359,olson_pnas2021,2022,83.705948,82.414872,83.330644,0
7360,olson_pnas2021,2022,79.762047,83.350305,,1
7361,olson_pnas2021,2022,78.661377,80.456174,,1
7362,olson_pnas2021,2022,76.733673,79.784843,79.198679,0
7363,olson_pnas2021,2022,80.610207,81.916612,81.784288,0
7364,olson_pnas2021,2022,60.427368,74.451439,75.012087,0
7365,olson_pnas2021,2022,74.099533,79.910231,,1
7366,olson_pnas2021,2022,71.356026,74.313107,,1
7367,olson_pnas2021,2022,78.701622,80.553702,,1
7368,olson_pnas2021,2022,78.392288,80.499416,,1
7369,olson_pnas2021,2022,79.139366,78.867365,,1
7370,olson_pnas2021,2022,70.642265,75.666068,,1
7371,olson_pnas2021,2022,78.648537,80.928502,,1
7372,olson_pnas2021,2022,78.513702,79.928181,,1
7373,olson_pnas2021,2022,82.255066,80.495494,,1
7374,olson_pnas2021,2022,60.239780,82.771293,,1
7375,olson_pnas2021,2022,72.007866,76.083188,,1
7376,olson_pnas2021,2022,76.163803,78.220555,78.664015,0
7377,olson_pnas2021,2022,73.527702,76.552230,,1
7378,olson_pnas2021,2022,80.468590,78.921400,79.227434,0
7379,olson_pnas2021,2022,82.604080,80.267303,81.265281,0
7380,olson_pnas2021,2022,85.915154,82.091620,,1
7381,olson_pnas2021,2022,73.447029,78.501597,,1
7382,olson_pnas2021,2022,76.724693,78.479303,,1
7383,olson_pnas2021,2022,76.006416,77.934122,,1
7384,olson_pnas2021,2022,77.854195,77.937112,78.459449,0
7385,olson_pnas2021,2022,80.035088,79.628108,80.008740,0
7386,olson_pnas2021,2022,91.633400,87.692974,,1
7387,olson_pnas2021,2022,85.339394,82.989739,82.776983,0
7388,olson_pnas2021,2022,74.678925,76.608559,78.479956,0
7389,olson_pnas2021,2022,72.338249,76.134980,77.152551,0
7390,olson_pnas2021,2022,76.823097,79.775557,79.214877,0
7391,olson_pnas2021,2022,81.863075,82.725278,,1
7392,olson_pnas2021,2022,83.684349,80.408238,,1
7393,olson_pnas2021,2022,74.792000,79.696787,79.702506,0
7394,olson_pnas2021,2022,81.303688,83.875841,83.064871,0
7395,olson_pnas2021,2022,80.617157,79.523877,,1
7396,olson_pnas2021,2022,75.595375,78.936779,,1
7397,olson_pnas2021,2022,71.986023,75.848665,77.659069,0
7398,olson_pnas2021,2022,72.527969,75.862352,77.084230,0
7399,olson_pnas2021,2022,80.356491,80.816023,,1
7400,olson_pnas2021,2022,84.388161,81.185934,,1
7401,olson_pnas2021,2022,77.797798,81.312681,,1
7402,olson_pnas2021,2022,75.275299,80.267756,,1
7403,olson_pnas2021,2022,69.722801,76.051410,,1
7404,olson_pnas2021,2022,81.712982,82.583608,,1
7405,olson_pnas2021,2022,93.807182,89.306007,,1
7406,olson_pnas2021,2022,84.737137,81.384978,,1
7407,olson_pnas2021,2022,68.713211,77.365930,,1
7408,olson_pnas2021,2022,82.062622,80.988780,,1
7409,olson_pnas2021,2022,74.478600,79.231899,80.329928,0
7410,olson_pnas2021,2022,84.419075,80.995959,,1
7411,olson_pnas2021,2022,76.246552,77.737549,,1
7412,olson_pnas2021,2022,91.848717,86.280580,86.184733,0
